FB,2019-05-03,195.47
FB,2019-05-06,193.88
FB,2019-05-07,189.77
FB,2019-05-08,189.54
FB,2019-05-09,188.65
FB,2019-05-10,188.34
FB,2019-05-13,181.54
FB,2019-05-14,180.73
FB,2019-05-15,186.27
FB,2019-05-16,186.99
FB,2019-05-17,185.3
FB,2019-05-20,182.72
FB,2019-05-21,184.82
FB,2019-05-22,185.32
FB,2019-05-23,180.87
FB,2019-05-24,181.06
FB,2019-05-28,184.31
FB,2019-05-29,182.19
FB,2019-05-30,183.01
FB,2019-05-31,177.47
FB,2019-06-03,164.15
FB,2019-06-04,167.5
FB,2019-06-05,168.17
FB,2019-06-06,168.33
FB,2019-06-07,173.35
FB,2019-06-10,174.82
FB,2019-06-11,178.1
FB,2019-06-12,175.04
FB,2019-06-13,177.47
FB,2019-06-14,181.33
FB,2019-06-17,189.01
FB,2019-06-18,188.47
FB,2019-06-19,187.48
FB,2019-06-20,189.53
FB,2019-06-21,191.14
FB,2019-06-24,192.6
FB,2019-06-25,188.84
FB,2019-06-26,187.66
FB,2019-06-27,189.5
FB,2019-06-28,193.0
FB,2019-07-01,193.0
FB,2019-07-02,195.0
FB,2019-07-03,197.2
FB,2019-07-05,196.4
FB,2019-07-08,195.76
FB,2019-07-09,199.21
FB,2019-07-10,202.73
FB,2019-07-11,201.23
FB,2019-07-12,204.87
FB,2019-07-15,203.91
FB,2019-07-16,203.84
FB,2019-07-17,201.8
FB,2019-07-18,200.78
FB,2019-07-19,198.36
FB,2019-07-22,202.32
FB,2019-07-23,202.36
FB,2019-07-24,204.66
FB,2019-07-25,200.71
FB,2019-07-26,199.75
FB,2019-07-29,195.94
FB,2019-07-30,197.04
FB,2019-07-31,194.23
FB,2019-08-01,192.73
FB,2019-08-02,189.02
FB,2019-08-05,181.73
FB,2019-08-06,184.51
FB,2019-08-07,185.15
FB,2019-08-08,190.16
FB,2019-08-09,187.85
